Source.Name,Timestamp,Vehicle,Protocol,Short Term Fuel Trim Bank 1 (STFT),Long Term Fuel Trim Bank 1 (LTFT),Calculated Engine Load,Engine RPM,Vehicle Speed,Throttle Position (TPS),Intake Manifold Pressure (MAP)
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:24.412,Honda Brio 2015,ATSP0,0.00 %,12.50 %,58 %,1718 RPM,49 km/h,25 %,88 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:25.920,Honda Brio 2015,ATSP0,-2.34 %,11.72 %,49 %,1807 RPM,51 km/h,20 %,59 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:27.349,Honda Brio 2015,ATSP0,1.56 %,10.94 %,85 %,1851 RPM,52 km/h,20 %,47 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:28.792,Honda Brio 2015,ATSP0,1.56 %,10.94 %,44 %,1880 RPM,52 km/h,19 %,41 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:30.201,Honda Brio 2015,ATSP0,2.34 %,11.72 %,36 %,1886 RPM,53 km/h,19 %,42 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:31.605,Honda Brio 2015,ATSP0,3.91 %,11.72 %,16 %,1841 RPM,51 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:33.004,Honda Brio 2015,ATSP0,0.00 %,13.28 %,16 %,1764 RPM,49 km/h,24 %,87 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:34.445,Honda Brio 2015,ATSP0,0.00 %,10.94 %,39 %,1757 RPM,49 km/h,20 %,74 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:35.836,Honda Brio 2015,ATSP0,0.78 %,10.94 %,80 %,1772 RPM,50 km/h,20 %,35 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:37.207,Honda Brio 2015,ATSP0,0.78 %,10.94 %,78 %,1801 RPM,51 km/h,26 %,84 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:38.625,Honda Brio 2015,ATSP0,0.00 %,10.94 %,80 %,1837 RPM,51 km/h,15 %,43 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:40.027,Honda Brio 2015,ATSP0,-6.25 %,11.72 %,36 %,1826 RPM,51 km/h,15 %,22 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:41.452,Honda Brio 2015,ATSP0,0.00 %,12.50 %,15 %,1766 RPM,49 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:42.878,Honda Brio 2015,ATSP0,0.00 %,12.50 %,16 %,1636 RPM,42 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:44.265,Honda Brio 2015,ATSP0,0.00 %,12.50 %,20 %,1180 RPM,32 km/h,24 %,97 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:45.681,Honda Brio 2015,ATSP0,0.00 %,10.94 %,98 %,1220 RPM,35 km/h,44 %,92 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:47.075,Honda Brio 2015,ATSP0,-2.34 %,11.72 %,50 %,1287 RPM,36 km/h,16 %,68 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:48.510,Honda Brio 2015,ATSP0,1.56 %,10.94 %,57 %,1314 RPM,37 km/h,16 %,27 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:49.963,Honda Brio 2015,ATSP0,-3.91 %,12.50 %,25 %,1285 RPM,35 km/h,19 %,36 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:51.388,Honda Brio 2015,ATSP0,7.81 %,12.50 %,22 %,1219 RPM,34 km/h,16 %,27 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:52.834,Honda Brio 2015,ATSP0,6.25 %,13.28 %,20 %,1167 RPM,33 km/h,16 %,56 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:54.273,Honda Brio 2015,ATSP0,3.91 %,11.72 %,81 %,1175 RPM,33 km/h,13 %,32 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:55.727,Honda Brio 2015,ATSP0,-9.38 %,13.28 %,58 %,1147 RPM,33 km/h,44 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:57.149,Honda Brio 2015,ATSP0,1.56 %,10.94 %,97 %,1252 RPM,37 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:00:58.579,Honda Brio 2015,ATSP0,0.00 %,10.94 %,97 %,1377 RPM,38 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:00.014,Honda Brio 2015,ATSP0,0.78 %,10.94 %,98 %,1486 RPM,42 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:01.396,Honda Brio 2015,ATSP0,0.78 %,10.94 %,45 %,1580 RPM,44 km/h,15 %,23 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:02.776,Honda Brio 2015,ATSP0,0.00 %,13.28 %,18 %,1529 RPM,43 km/h,19 %,43 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:04.171,Honda Brio 2015,ATSP0,0.00 %,11.72 %,41 %,1539 RPM,43 km/h,19 %,46 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:05.627,Honda Brio 2015,ATSP0,0.00 %,11.72 %,41 %,1575 RPM,44 km/h,14 %,24 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:07.054,Honda Brio 2015,ATSP0,0.00 %,13.28 %,15 %,1535 RPM,42 km/h,18 %,35 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:08.518,Honda Brio 2015,ATSP0,0.00 %,11.72 %,37 %,1516 RPM,43 km/h,19 %,47 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:10.017,Honda Brio 2015,ATSP0,-4.69 %,11.72 %,39 %,1497 RPM,42 km/h,28 %,98 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:11.424,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,98 %,1544 RPM,44 km/h,78 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:12.892,Honda Brio 2015,ATSP0,-2.34 %,10.94 %,58 %,1639 RPM,47 km/h,20 %,60 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:14.273,Honda Brio 2015,ATSP0,3.91 %,10.94 %,85 %,1697 RPM,47 km/h,17 %,43 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:15.694,Honda Brio 2015,ATSP0,1.56 %,10.94 %,60 %,1699 RPM,47 km/h,19 %,47 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:17.147,Honda Brio 2015,ATSP0,0.78 %,10.94 %,56 %,1689 RPM,47 km/h,16 %,31 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:18.635,Honda Brio 2015,ATSP0,-5.47 %,12.50 %,20 %,1608 RPM,45 km/h,21 %,48 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:20.041,Honda Brio 2015,ATSP0,-1.56 %,11.72 %,20 %,1580 RPM,42 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:21.447,Honda Brio 2015,ATSP0,0.00 %,11.72 %,31 %,1497 RPM,42 km/h,16 %,23 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:22.927,Honda Brio 2015,ATSP0,0.00 %,13.28 %,14 %,1490 RPM,42 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:24.327,Honda Brio 2015,ATSP0,0.00 %,12.50 %,25 %,1454 RPM,41 km/h,18 %,41 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:25.765,Honda Brio 2015,ATSP0,0.00 %,12.50 %,26 %,1459 RPM,40 km/h,30 %,99 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:27.179,Honda Brio 2015,ATSP0,0.78 %,10.94 %,98 %,1490 RPM,42 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:28.627,Honda Brio 2015,ATSP0,0.78 %,10.94 %,98 %,1593 RPM,44 km/h,21 %,71 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:30.079,Honda Brio 2015,ATSP0,0.00 %,10.94 %,76 %,1653 RPM,47 km/h,25 %,86 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:31.516,Honda Brio 2015,ATSP0,2.34 %,10.94 %,34 %,1714 RPM,47 km/h,26 %,92 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:32.949,Honda Brio 2015,ATSP0,0.78 %,10.94 %,98 %,1783 RPM,51 km/h,63 %,99 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:34.344,Honda Brio 2015,ATSP0,0.00 %,11.72 %,18 %,1786 RPM,50 km/h,16 %,20 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:35.754,Honda Brio 2015,ATSP0,0.00 %,13.28 %,14 %,1680 RPM,47 km/h,19 %,59 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:37.195,Honda Brio 2015,ATSP0,0.00 %,10.94 %,48 %,1673 RPM,46 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:38.644,Honda Brio 2015,ATSP0,0.00 %,13.28 %,14 %,1562 RPM,43 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:40.085,Honda Brio 2015,ATSP0,0.00 %,14.06 %,14 %,1426 RPM,37 km/h,15 %,21 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:41.507,Honda Brio 2015,ATSP0,0.00 %,13.28 %,17 %,1196 RPM,33 km/h,27 %,99 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:42.929,Honda Brio 2015,ATSP0,0.00 %,10.94 %,98 %,1239 RPM,34 km/h,13 %,38 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:44.391,Honda Brio 2015,ATSP0,0.78 %,12.50 %,22 %,1131 RPM,31 km/h,16 %,28 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:45.810,Honda Brio 2015,ATSP0,-5.47 %,13.28 %,24 %,1076 RPM,30 km/h,16 %,30 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:47.257,Honda Brio 2015,ATSP0,0.00 %,13.28 %,25 %,1000 RPM,27 km/h,16 %,31 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:48.710,Honda Brio 2015,ATSP0,1.56 %,12.50 %,87 %,948 RPM,28 km/h,40 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:50.127,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,99 %,1040 RPM,29 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:51.551,Honda Brio 2015,ATSP0,0.78 %,10.94 %,98 %,1139 RPM,32 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:52.979,Honda Brio 2015,ATSP0,1.56 %,10.94 %,97 %,1276 RPM,35 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:54.393,Honda Brio 2015,ATSP0,2.34 %,11.72 %,25 %,1369 RPM,38 km/h,16 %,24 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:55.803,Honda Brio 2015,ATSP0,-10.94 %,13.28 %,16 %,1341 RPM,37 km/h,23 %,86 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:57.210,Honda Brio 2015,ATSP0,-3.13 %,10.94 %,97 %,1404 RPM,39 km/h,77 %,89 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:01:58.613,Honda Brio 2015,ATSP0,-8.59 %,10.94 %,80 %,1467 RPM,42 km/h,51 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:00.009,Honda Brio 2015,ATSP0,1.56 %,10.94 %,98 %,1563 RPM,44 km/h,32 %,90 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:01.443,Honda Brio 2015,ATSP0,-1.56 %,10.94 %,84 %,1617 RPM,45 km/h,41 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:02.872,Honda Brio 2015,ATSP0,0.78 %,10.94 %,80 %,1634 RPM,47 km/h,19 %,41 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:04.283,Honda Brio 2015,ATSP0,-8.59 %,10.94 %,53 %,1589 RPM,44 km/h,17 %,29 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:05.743,Honda Brio 2015,ATSP0,0.00 %,11.72 %,29 %,1519 RPM,42 km/h,18 %,37 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:07.172,Honda Brio 2015,ATSP0,6.25 %,12.50 %,20 %,1430 RPM,39 km/h,17 %,30 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:08.607,Honda Brio 2015,ATSP0,-3.13 %,12.50 %,28 %,1371 RPM,37 km/h,18 %,28 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:10.026,Honda Brio 2015,ATSP0,-3.13 %,13.28 %,21 %,1247 RPM,34 km/h,16 %,27 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:11.415,Honda Brio 2015,ATSP0,8.59 %,13.28 %,24 %,933 RPM,28 km/h,21 %,96 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:12.885,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,98 %,1526 RPM,31 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:14.423,Honda Brio 2015,ATSP0,1.56 %,10.94 %,98 %,1639 RPM,34 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:15.820,Honda Brio 2015,ATSP0,1.56 %,10.94 %,98 %,1760 RPM,37 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:17.300,Honda Brio 2015,ATSP0,-7.81 %,10.94 %,98 %,1922 RPM,39 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:18.734,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,99 %,2016 RPM,41 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:20.243,Honda Brio 2015,ATSP0,-2.34 %,10.94 %,98 %,2137 RPM,44 km/h,79 %,55 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:21.688,Honda Brio 2015,ATSP0,0.00 %,11.72 %,18 %,2173 RPM,42 km/h,19 %,35 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:23.051,Honda Brio 2015,ATSP0,0.00 %,10.94 %,34 %,1992 RPM,40 km/h,20 %,33 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:24.558,Honda Brio 2015,ATSP0,-3.13 %,11.72 %,33 %,1861 RPM,38 km/h,20 %,46 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:25.987,Honda Brio 2015,ATSP0,-2.34 %,10.94 %,96 %,1850 RPM,38 km/h,30 %,98 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:27.409,Honda Brio 2015,ATSP0,0.78 %,10.94 %,83 %,1927 RPM,39 km/h,19 %,44 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:28.825,Honda Brio 2015,ATSP0,8.59 %,11.72 %,23 %,1827 RPM,37 km/h,17 %,26 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:30.245,Honda Brio 2015,ATSP0,0.78 %,11.72 %,27 %,1755 RPM,35 km/h,15 %,22 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:31.656,Honda Brio 2015,ATSP0,1.56 %,13.28 %,14 %,1699 RPM,35 km/h,16 %,22 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:33.119,Honda Brio 2015,ATSP0,-3.91 %,11.72 %,40 %,1670 RPM,33 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:34.561,Honda Brio 2015,ATSP0,0.00 %,12.50 %,16 %,1706 RPM,35 km/h,18 %,36 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:35.939,Honda Brio 2015,ATSP0,-2.34 %,10.94 %,49 %,1806 RPM,37 km/h,15 %,25 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:37.379,Honda Brio 2015,ATSP0,-1.56 %,12.50 %,23 %,1861 RPM,38 km/h,16 %,26 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:38.802,Honda Brio 2015,ATSP0,0.00 %,10.94 %,43 %,1903 RPM,39 km/h,16 %,70 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:40.261,Honda Brio 2015,ATSP0,-2.34 %,10.94 %,99 %,2079 RPM,44 km/h,77 %,60 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:41.711,Honda Brio 2015,ATSP0,-4.69 %,11.72 %,29 %,2263 RPM,47 km/h,19 %,23 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:43.138,Honda Brio 2015,ATSP0,0.00 %,12.50 %,16 %,2307 RPM,47 km/h,21 %,54 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:44.606,Honda Brio 2015,ATSP0,0.00 %,10.94 %,41 %,2400 RPM,50 km/h,20 %,38 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:46.031,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,22 %,2409 RPM,50 km/h,17 %,22 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:47.431,Honda Brio 2015,ATSP0,0.00 %,12.50 %,15 %,2191 RPM,44 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:48.863,Honda Brio 2015,ATSP0,0.00 %,12.50 %,14 %,2100 RPM,42 km/h,16 %,20 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:50.290,Honda Brio 2015,ATSP0,0.00 %,13.28 %,14 %,1844 RPM,36 km/h,16 %,22 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:51.706,Honda Brio 2015,ATSP0,0.00 %,13.28 %,15 %,1598 RPM,31 km/h,16 %,22 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:53.153,Honda Brio 2015,ATSP0,0.00 %,14.06 %,26 %,1465 RPM,31 km/h,39 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:54.595,Honda Brio 2015,ATSP0,0.00 %,10.94 %,57 %,1645 RPM,33 km/h,16 %,23 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:56.044,Honda Brio 2015,ATSP0,0.00 %,13.28 %,14 %,1522 RPM,30 km/h,15 %,20 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:57.413,Honda Brio 2015,ATSP0,0.00 %,14.06 %,14 %,1465 RPM,30 km/h,18 %,42 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:02:58.798,Honda Brio 2015,ATSP0,0.00 %,10.94 %,50 %,1533 RPM,32 km/h,18 %,63 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:00.220,Honda Brio 2015,ATSP0,3.13 %,10.94 %,91 %,1698 RPM,34 km/h,19 %,38 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:01.728,Honda Brio 2015,ATSP0,-11.72 %,11.72 %,27 %,1762 RPM,35 km/h,19 %,34 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:03.209,Honda Brio 2015,ATSP0,1.56 %,11.72 %,24 %,1670 RPM,34 km/h,18 %,35 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:04.657,Honda Brio 2015,ATSP0,1.56 %,11.72 %,31 %,1652 RPM,34 km/h,18 %,29 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:06.102,Honda Brio 2015,ATSP0,3.13 %,13.28 %,16 %,1523 RPM,30 km/h,16 %,23 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:07.561,Honda Brio 2015,ATSP0,0.00 %,12.50 %,23 %,1168 RPM,22 km/h,27 %,97 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:09.022,Honda Brio 2015,ATSP0,0.00 %,10.94 %,97 %,1228 RPM,26 km/h,13 %,47 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:10.455,Honda Brio 2015,ATSP0,0.00 %,12.50 %,23 %,1271 RPM,25 km/h,16 %,27 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:11.920,Honda Brio 2015,ATSP0,-2.34 %,13.28 %,34 %,779 RPM,18 km/h,16 %,39 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:13.349,Honda Brio 2015,ATSP0,0.78 %,13.28 %,36 %,819 RPM,9 km/h,17 %,50 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:14.757,Honda Brio 2015,ATSP0,0.78 %,12.50 %,42 %,941 RPM,5 km/h,17 %,43 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:16.138,Honda Brio 2015,ATSP0,5.47 %,12.50 %,38 %,888 RPM,2 km/h,16 %,41 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:17.613,Honda Brio 2015,ATSP0,4.69 %,12.50 %,39 %,843 RPM,1 km/h,16 %,44 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:19.091,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,32 %,1491 RPM,1 km/h,16 %,31 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:20.531,Honda Brio 2015,ATSP0,0.00 %,13.28 %,40 %,852 RPM,1 km/h,16 %,44 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:21.919,Honda Brio 2015,ATSP0,0.00 %,12.50 %,39 %,832 RPM,1 km/h,17 %,54 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:23.328,Honda Brio 2015,ATSP0,-7.03 %,11.72 %,84 %,822 RPM,6 km/h,24 %,98 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:24.819,Honda Brio 2015,ATSP0,2.34 %,10.94 %,92 %,2069 RPM,16 km/h,23 %,39 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:26.218,Honda Brio 2015,ATSP0,-0.78 %,10.94 %,26 %,2579 RPM,20 km/h,31 %,74 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:27.634,Honda Brio 2015,ATSP0,-2.34 %,10.94 %,16 %,2917 RPM,23 km/h,19 %,41 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:29.067,Honda Brio 2015,ATSP0,0.00 %,10.94 %,90 %,1815 RPM,26 km/h,52 %,93 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:30.490,Honda Brio 2015,ATSP0,0.78 %,10.94 %,93 %,2319 RPM,33 km/h,60 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:31.938,Honda Brio 2015,ATSP0,0.00 %,10.94 %,98 %,2980 RPM,42 km/h,79 %,84 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:33.384,Honda Brio 2015,ATSP0,-1.56 %,10.94 %,17 %,2785 RPM,45 km/h,39 %,99 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:34.831,Honda Brio 2015,ATSP0,-2.34 %,10.94 %,99 %,2353 RPM,49 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:36.261,Honda Brio 2015,ATSP0,-1.56 %,10.94 %,99 %,2577 RPM,53 km/h,18 %,32 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:37.722,Honda Brio 2015,ATSP0,-8.59 %,10.94 %,25 %,2562 RPM,52 km/h,19 %,30 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:39.183,Honda Brio 2015,ATSP0,-1.56 %,10.94 %,18 %,2510 RPM,50 km/h,17 %,22 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:40.647,Honda Brio 2015,ATSP0,0.00 %,11.72 %,15 %,2208 RPM,42 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:42.083,Honda Brio 2015,ATSP0,0.00 %,12.50 %,14 %,1920 RPM,38 km/h,16 %,21 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:43.527,Honda Brio 2015,ATSP0,0.00 %,13.28 %,14 %,1797 RPM,36 km/h,16 %,48 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:44.969,Honda Brio 2015,ATSP0,0.00 %,10.94 %,98 %,1845 RPM,38 km/h,76 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:46.426,Honda Brio 2015,ATSP0,1.56 %,10.94 %,99 %,2085 RPM,43 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:47.888,Honda Brio 2015,ATSP0,2.34 %,10.94 %,97 %,2355 RPM,49 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:49.355,Honda Brio 2015,ATSP0,0.78 %,10.94 %,99 %,2613 RPM,55 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:50.824,Honda Brio 2015,ATSP0,2.34 %,10.94 %,29 %,2756 RPM,57 km/h,18 %,23 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:52.276,Honda Brio 2015,ATSP0,0.00 %,11.72 %,16 %,2709 RPM,55 km/h,17 %,21 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:53.703,Honda Brio 2015,ATSP0,0.00 %,10.94 %,92 %,2768 RPM,57 km/h,56 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:55.121,Honda Brio 2015,ATSP0,2.34 %,10.16 %,98 %,3061 RPM,64 km/h,79 %,100 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:56.573,Honda Brio 2015,ATSP0,1.56 %,10.16 %,98 %,3334 RPM,68 km/h,18 %,24 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:57.950,Honda Brio 2015,ATSP0,0.00 %,11.72 %,16 %,3239 RPM,66 km/h,18 %,23 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:03:59.379,Honda Brio 2015,ATSP0,0.00 %,11.72 %,16 %,2926 RPM,58 km/h,18 %,23 kPa
brio_2015_obd_log_20260106_235538.csv,2026-01-07 00:04:00.875,Honda Brio 2015,ATSP0,0.00 %,11.72 %,15 %,2567 RPM,51 km/h,17 %,21 kPa
